ID,Origin,core_label,Subcel1,Localization,Type
Zm00001eb116570,Tandem,Core Gene,nucl,Nucleus,Soluble
Zm00001eb117540,Tandem,Core Gene,nucl,Nucleus,Soluble
Zm00001eb065740,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb067350,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb067740,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb069130,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb069700,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb070500,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb070750,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb072020,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb072200,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb074340,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb074730,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb075100,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb075320,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb075650,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb075850,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb078170,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb078530,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb078850,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb079230,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb079950,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb080690,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb080920,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb081390,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb081720,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb082300,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb082480,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb082850,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb084870,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb085420,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb091800,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb092040,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb092800,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb093920,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb095690,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb095710,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb098330,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb098520,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb099680,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb099910,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb100300,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb100360,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb100380,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb100610,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb100660,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb100720,WGD,Core Gene,nucl,Nucleus,Membrane
Zm00001eb100770,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb101920,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb101980,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb102210,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb102430,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb102440,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb102450,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb102580,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb102780,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb103000,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb103110,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb103170,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb103490,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb104260,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb105360,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb106060,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb106790,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb107250,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb107800,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb107920,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb107930,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb108190,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb108760,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb109890,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb109990,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb111100,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb112600,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb116460,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb116770,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb116950,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb117180,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb117560,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb117820,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb118120,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb118140,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb067410,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb067460,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb067980,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb068520,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb068550,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb068610,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb068980,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb069140,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb069260,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb070260,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb072860,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb073400,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb073430,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb073560,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb074070,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb075030,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb075050,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb075780,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb076410,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb076550,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb077090,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb079970,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb079990,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb080030,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb080640,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb082150,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb082620,unknown,Core Gene,nucl,Nucleus,Membrane
Zm00001eb082900,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb084300,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb085010,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb085110,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb085570,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb085780,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb086570,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb086720,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb090510,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb091540,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb092100,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb092230,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb092640,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb092810,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb094330,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb094340,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb094550,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb094570,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb094690,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb095290,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb095560,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb095780,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb097890,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb097930,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb098400,unknown,Core Gene,nucl,Nucleus,Membrane
Zm00001eb098700,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb101320,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb101410,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb101420,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb101700,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb101910,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb102350,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb104270,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb104540,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb104900,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb105690,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb105900,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb106900,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb107020,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb107500,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb108610,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb110750,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb110770,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb111650,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb112020,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb112080,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb112840,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb113700,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb113950,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb115340,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb115620,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb116020,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb116410,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb117400,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb117760,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb072050,WGD,Core Gene,cyto,Nucleus,Soluble
Zm00001eb117870,unknown,Core Gene,cyto,Nucleus,Soluble
Zm00001eb088810,Tandem,Dispensable Gene,chlo,Nucleus,Soluble
Zm00001eb074230,unknown,Dispensable Gene,chlo,Nucleus,Soluble
Zm00001eb083570,Both,Core Gene,chlo,Nucleus,Soluble
Zm00001eb065690,Tandem,Core Gene,chlo,Nucleus,Soluble
Zm00001eb113990,Tandem,Core Gene,chlo,Nucleus,Soluble
Zm00001eb071190,WGD,Core Gene,chlo,Nucleus,Soluble
Zm00001eb079470,WGD,Core Gene,chlo,Nucleus,Soluble
Zm00001eb081100,WGD,Core Gene,chlo,Nucleus,Soluble
Zm00001eb098630,WGD,Core Gene,chlo,Nucleus,Soluble
Zm00001eb098650,WGD,Core Gene,chlo,Nucleus,Soluble
Zm00001eb099280,WGD,Core Gene,chlo,Nucleus,Soluble
Zm00001eb099490,WGD,Core Gene,chlo,Nucleus,Membrane
Zm00001eb103400,WGD,Core Gene,chlo,Nucleus,Soluble
Zm00001eb066770,unknown,Core Gene,chlo,Nucleus,Soluble
Zm00001eb070600,unknown,Core Gene,chlo,Nucleus,Soluble
Zm00001eb073100,unknown,Core Gene,chlo,Nucleus,Soluble
Zm00001eb086360,unknown,Core Gene,chlo,Nucleus,Soluble
Zm00001eb103820,unknown,Core Gene,chlo,Nucleus,Soluble
Zm00001eb108300,unknown,Core Gene,chlo,Nucleus,Soluble
Zm00001eb112640,unknown,Core Gene,chlo,Nucleus,Soluble
Zm00001eb117530,unknown,Core Gene,chlo,Nucleus,Soluble
Zm00001eb076070,WGD,Core Gene,vacu,Mitochondrion,Membrane
Zm00001eb109450,Tandem,Core Gene,nucl,Mitochondrion,Soluble
Zm00001eb088470,unknown,Dispensable Gene,mito,Mitochondrion,Soluble
Zm00001eb105550,WGD,Core Gene,mito,Mitochondrion,Soluble
Zm00001eb078420,unknown,Dispensable Gene,extr,Mitochondrion,Membrane
Zm00001eb115310,Tandem,Dispensable Gene,cyto,Mitochondrion,Soluble
Zm00001eb082360,unknown,Dispensable Gene,cyto,Mitochondrion,Soluble
Zm00001eb089160,unknown,Dispensable Gene,cyto,Mitochondrion,Soluble
Zm00001eb115840,unknown,Core Gene,cyto,Mitochondrion,Soluble
Zm00001eb117420,unknown,Near-Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb081950,Tandem,Dispensable Gene,chlo,Mitochondrion,Membrane
Zm00001eb089880,Tandem,Dispensable Gene,chlo,Mitochondrion,Membrane
Zm00001eb066290,WGD,Dispensable Gene,chlo,Mitochondrion,Soluble
Zm00001eb075770,WGD,Dispensable Gene,chlo,Mitochondrion,Soluble
Zm00001eb098270,WGD,Dispensable Gene,chlo,Mitochondrion,Soluble
Zm00001eb071390,unknown,Dispensable Gene,chlo,Mitochondrion,Membrane
Zm00001eb080460,unknown,Dispensable Gene,chlo,Mitochondrion,Soluble
Zm00001eb080990,unknown,Dispensable Gene,chlo,Mitochondrion,Soluble
Zm00001eb092780,unknown,Dispensable Gene,chlo,Mitochondrion,Soluble
Zm00001eb108050,unknown,Dispensable Gene,chlo,Mitochondrion,Soluble
Zm00001eb067390,Tandem,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb113800,Tandem,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb066860,WGD,Core Gene,chlo,Mitochondrion,Membrane
Zm00001eb076710,WGD,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb105230,WGD,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb110760,WGD,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb111860,WGD,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb066600,unknown,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb067330,unknown,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb067900,unknown,Core Gene,chlo,Mitochondrion,Membrane
Zm00001eb068460,unknown,Core Gene,chlo,Mitochondrion,Membrane
Zm00001eb068480,unknown,Core Gene,chlo,Mitochondrion,Membrane
Zm00001eb071440,unknown,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb071470,unknown,Core Gene,chlo,Mitochondrion,Membrane
Zm00001eb073200,unknown,Core Gene,chlo,Mitochondrion,Membrane
Zm00001eb075960,unknown,Core Gene,chlo,Mitochondrion,Membrane
Zm00001eb077860,unknown,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb085840,unknown,Core Gene,chlo,Mitochondrion,Membrane
Zm00001eb086170,unknown,Core Gene,chlo,Mitochondrion,Membrane
Zm00001eb096140,unknown,Core Gene,chlo,Mitochondrion,Membrane
Zm00001eb098250,unknown,Core Gene,chlo,Mitochondrion,Membrane
Zm00001eb100880,unknown,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb104920,unknown,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb107430,unknown,Core Gene,chlo,Mitochondrion,Membrane
Zm00001eb108670,unknown,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb109870,unknown,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb110740,unknown,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb114130,unknown,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb114790,unknown,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb069560,Tandem,unknown,chlo,Mitochondrion,Soluble
Zm00001eb091780,WGD,Near-Core Gene,vacu,Lysosome/Vacuole,Soluble
Zm00001eb102130,unknown,Core Gene,chlo,Lysosome/Vacuole,Soluble
Zm00001eb110640,unknown,Core Gene,chlo,Lysosome/Vacuole,Soluble
Zm00001eb106960,WGD,Core Gene,nucl,Golgi apparatus,Membrane
Zm00001eb100230,WGD,Core Gene,nucl,Extracellular,Soluble
Zm00001eb113760,unknown,Near-Core Gene,extr,Extracellular,Soluble
Zm00001eb092170,Tandem,Dispensable Gene,extr,Extracellular,Soluble
Zm00001eb068120,unknown,Core Gene,extr,Extracellular,Soluble
Zm00001eb078280,unknown,Core Gene,extr,Extracellular,Soluble
Zm00001eb090050,unknown,Core Gene,extr,Extracellular,Soluble
Zm00001eb092890,unknown,Core Gene,extr,Extracellular,Soluble
Zm00001eb113960,unknown,Core Gene,extr,Extracellular,Soluble
Zm00001eb070830,unknown,Near-Core Gene,chlo,Extracellular,Soluble
Zm00001eb088560,Tandem,Dispensable Gene,chlo,Extracellular,Soluble
Zm00001eb069610,unknown,Dispensable Gene,chlo,Extracellular,Soluble
Zm00001eb088220,unknown,Dispensable Gene,chlo,Extracellular,Soluble
Zm00001eb115410,unknown,Dispensable Gene,chlo,Extracellular,Soluble
Zm00001eb094590,Tandem,Core Gene,chlo,Extracellular,Soluble
Zm00001eb074470,WGD,Core Gene,chlo,Extracellular,Soluble
Zm00001eb085230,WGD,Core Gene,chlo,Extracellular,Soluble
Zm00001eb098620,WGD,Core Gene,chlo,Extracellular,Soluble
Zm00001eb107610,WGD,Core Gene,chlo,Extracellular,Soluble
Zm00001eb066250,unknown,Core Gene,chlo,Extracellular,Soluble
Zm00001eb068650,unknown,Core Gene,chlo,Extracellular,Soluble
Zm00001eb078720,unknown,Core Gene,chlo,Extracellular,Soluble
Zm00001eb086310,unknown,Core Gene,chlo,Extracellular,Soluble
Zm00001eb090000,unknown,Core Gene,chlo,Extracellular,Soluble
Zm00001eb096930,unknown,Core Gene,chlo,Extracellular,Soluble
Zm00001eb097540,unknown,Core Gene,chlo,Extracellular,Soluble
Zm00001eb102590,unknown,Core Gene,chlo,Extracellular,Soluble
Zm00001eb104880,unknown,Core Gene,chlo,Extracellular,Soluble
Zm00001eb106370,unknown,Core Gene,chlo,Extracellular,Soluble
Zm00001eb109110,unknown,Core Gene,chlo,Extracellular,Soluble
Zm00001eb112930,unknown,Near-Core Gene,chlo,Endoplasmic reticulum,Membrane
Zm00001eb089700,WGD,Dispensable Gene,chlo,Endoplasmic reticulum,Membrane
Zm00001eb082420,unknown,Dispensable Gene,chlo,Endoplasmic reticulum,Membrane
Zm00001eb107450,Tandem,Core Gene,chlo,Endoplasmic reticulum,Membrane
Zm00001eb073480,WGD,Core Gene,chlo,Endoplasmic reticulum,Membrane
Zm00001eb106090,WGD,Core Gene,chlo,Endoplasmic reticulum,Membrane
Zm00001eb116470,WGD,Core Gene,chlo,Endoplasmic reticulum,Membrane
Zm00001eb117370,WGD,Core Gene,chlo,Endoplasmic reticulum,Membrane
Zm00001eb076370,unknown,Core Gene,chlo,Endoplasmic reticulum,Membrane
Zm00001eb103390,unknown,Core Gene,chlo,Endoplasmic reticulum,Membrane
Zm00001eb112870,unknown,Core Gene,chlo,Endoplasmic reticulum,Membrane
Zm00001eb112890,unknown,Core Gene,chlo,Endoplasmic reticulum,Membrane
Zm00001eb114290,unknown,Core Gene,chlo,Endoplasmic reticulum,Membrane
Zm00001eb070390,unknown,Near-Core Gene,nucl,Cytoplasm,Soluble
Zm00001eb073170,unknown,Dispensable Gene,nucl,Cytoplasm,Soluble
Zm00001eb087610,unknown,Dispensable Gene,nucl,Cytoplasm,Soluble
Zm00001eb087670,unknown,Dispensable Gene,nucl,Cytoplasm,Soluble
Zm00001eb090650,unknown,Dispensable Gene,nucl,Cytoplasm,Soluble
Zm00001eb091910,unknown,Dispensable Gene,nucl,Cytoplasm,Soluble
Zm00001eb093600,unknown,Dispensable Gene,nucl,Cytoplasm,Soluble
Zm00001eb118080,Tandem,Core Gene,nucl,Cytoplasm,Soluble
Zm00001eb071290,WGD,Core Gene,nucl,Cytoplasm,Soluble
Zm00001eb077920,WGD,Core Gene,nucl,Cytoplasm,Soluble
Zm00001eb079940,WGD,Core Gene,nucl,Cytoplasm,Soluble
Zm00001eb096710,WGD,Core Gene,nucl,Cytoplasm,Soluble
Zm00001eb102240,WGD,Core Gene,nucl,Cytoplasm,Soluble
Zm00001eb104210,WGD,Core Gene,nucl,Cytoplasm,Soluble
Zm00001eb105840,WGD,Core Gene,nucl,Cytoplasm,Soluble
Zm00001eb107230,WGD,Core Gene,nucl,Cytoplasm,Soluble
Zm00001eb118200,WGD,Core Gene,nucl,Cytoplasm,Soluble
Zm00001eb071930,unknown,Core Gene,nucl,Cytoplasm,Soluble
Zm00001eb073360,unknown,Core Gene,nucl,Cytoplasm,Soluble
Zm00001eb084110,unknown,Core Gene,nucl,Cytoplasm,Soluble
Zm00001eb084360,unknown,Core Gene,nucl,Cytoplasm,Soluble
Zm00001eb094380,unknown,Core Gene,nucl,Cytoplasm,Soluble
Zm00001eb094680,unknown,Core Gene,nucl,Cytoplasm,Soluble
Zm00001eb095980,unknown,Core Gene,nucl,Cytoplasm,Soluble
Zm00001eb105460,unknown,Core Gene,nucl,Cytoplasm,Soluble
Zm00001eb106680,unknown,Core Gene,nucl,Cytoplasm,Soluble
Zm00001eb112400,unknown,Core Gene,nucl,Cytoplasm,Soluble
Zm00001eb115800,unknown,Core Gene,nucl,Cytoplasm,Soluble
Zm00001eb117080,unknown,Core Gene,nucl,Cytoplasm,Soluble
Zm00001eb118340,unknown,Core Gene,nucl,Cytoplasm,Soluble
Zm00001eb110280,WGD,Core Gene,mito,Cytoplasm,Soluble
Zm00001eb082730,unknown,Core Gene,mito,Cytoplasm,Soluble
Zm00001eb089560,WGD,Dispensable Gene,cyto,Cytoplasm,Soluble
Zm00001eb079710,unknown,Dispensable Gene,cyto,Cytoplasm,Soluble
Zm00001eb081840,unknown,Dispensable Gene,cyto,Cytoplasm,Soluble
Zm00001eb098830,unknown,Dispensable Gene,cyto,Cytoplasm,Soluble
Zm00001eb106920,Both,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb084920,Tandem,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb072000,WGD,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb097570,WGD,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb100960,WGD,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb111360,WGD,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb076670,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb077630,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb078130,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb111730,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb114340,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb092070,WGD,Core Gene,cysk,Cytoplasm,Soluble
Zm00001eb089840,unknown,Core Gene,cysk,Cytoplasm,Soluble
Zm00001eb068220,unknown,Private Gene,chlo,Cytoplasm,Soluble
Zm00001eb095670,unknown,Private Gene,chlo,Cytoplasm,Soluble
Zm00001eb085080,unknown,Near-Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb110940,unknown,Near-Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb073190,unknown,Dispensable Gene,chlo,Cytoplasm,Soluble
Zm00001eb076060,unknown,Dispensable Gene,chlo,Cytoplasm,Soluble
Zm00001eb081890,unknown,Dispensable Gene,chlo,Cytoplasm,Soluble
Zm00001eb086850,unknown,Dispensable Gene,chlo,Cytoplasm,Soluble
Zm00001eb087030,unknown,Dispensable Gene,chlo,Cytoplasm,Soluble
Zm00001eb088190,unknown,Dispensable Gene,chlo,Cytoplasm,Soluble
Zm00001eb088650,unknown,Dispensable Gene,chlo,Cytoplasm,Soluble
Zm00001eb088940,unknown,Dispensable Gene,chlo,Cytoplasm,Soluble
Zm00001eb089380,unknown,Dispensable Gene,chlo,Cytoplasm,Soluble
Zm00001eb090570,unknown,Dispensable Gene,chlo,Cytoplasm,Soluble
Zm00001eb113480,unknown,Dispensable Gene,chlo,Cytoplasm,Soluble
Zm00001eb113930,unknown,Dispensable Gene,chlo,Cytoplasm,Soluble
Zm00001eb116860,unknown,Dispensable Gene,chlo,Cytoplasm,Soluble
Zm00001eb066820,WGD,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb100670,WGD,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb117770,WGD,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb077080,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb100560,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb104650,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb106080,unknown,Core Gene,vacu,Cell membrane,Membrane
Zm00001eb076900,WGD,Core Gene,plas,Cell membrane,Membrane
Zm00001eb106130,unknown,Core Gene,plas,Cell membrane,Membrane
Zm00001eb113880,unknown,Core Gene,plas,Cell membrane,Membrane
Zm00001eb067810,WGD,Core Gene,nucl,Cell membrane,Membrane
Zm00001eb075920,WGD,Core Gene,nucl,Cell membrane,Membrane
Zm00001eb085850,WGD,Core Gene,nucl,Cell membrane,Membrane
Zm00001eb077960,unknown,Core Gene,cysk,Cell membrane,Membrane
Zm00001eb091840,unknown,Dispensable Gene,chlo,Cell membrane,Membrane
Zm00001eb104440,unknown,Dispensable Gene,chlo,Cell membrane,Membrane
Zm00001eb111040,unknown,Dispensable Gene,chlo,Cell membrane,Membrane
Zm00001eb065640,WGD,Core Gene,chlo,Cell membrane,Membrane
Zm00001eb068560,WGD,Core Gene,chlo,Cell membrane,Membrane
Zm00001eb072640,WGD,Core Gene,chlo,Cell membrane,Membrane
Zm00001eb102840,WGD,Core Gene,chlo,Cell membrane,Membrane
Zm00001eb107130,WGD,Core Gene,chlo,Cell membrane,Membrane
Zm00001eb082840,unknown,Core Gene,chlo,Cell membrane,Membrane
Zm00001eb092730,unknown,Core Gene,chlo,Cell membrane,Soluble
Zm00001eb101160,unknown,Core Gene,chlo,Cell membrane,Membrane
Zm00001eb108780,unknown,Core Gene,chlo,Cell membrane,Membrane
Zm00001eb431240,WGD,Core Gene,nucl,Plastid,Soluble
Zm00001eb407420,unknown,Near-Core Gene,cyto,Plastid,Soluble
Zm00001eb409190,WGD,Near-Core Gene,chlo,Plastid,Soluble
Zm00001eb410630,WGD,Near-Core Gene,chlo,Plastid,Soluble
Zm00001eb410830,WGD,Near-Core Gene,chlo,Plastid,Membrane
Zm00001eb405090,unknown,Near-Core Gene,chlo,Plastid,Soluble
Zm00001eb405570,unknown,Near-Core Gene,chlo,Plastid,Soluble
Zm00001eb406400,unknown,Near-Core Gene,chlo,Plastid,Membrane
